gbifID,license,modified,references,rightsHolder,institutionCode,collectionCode,datasetName,basisOfRecord,informationWithheld,caste,vitality,occurrenceStatus,eventDate,eventTime,month,verbatimEventDate,continent,countryCode,stateProvince,verbatimLocality,latitude,longitude,coordinateUncertaintyInMeters,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,iucnRedListCategory,format,identifier,references_2,created
5760964505,CC_BY_NC_4_0,2025/09/01 15:33:37+00,https://www.inaturalist.org/observations/310402198,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310402198,310402198,PRESENT,2025/08/30,11:40:00,8,2025/08/30 11:40 AM,NORTH_AMERICA,US,California,"Willow St. Crossing to just past Wardlow, Long Beach, CA, USA",33.817536,-118.205654,1990,690283686,,,,Tracy Drake,,2025/08/31,,,,3865,,,,,,,,"Calidris melanotos (Vieillot, 1819)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris,melanotos,StillImage,true,false,2481744,2481744,1,44,212,7192402,5282,2481739,2481744,Calidris melanotos,"Calidris melanotos (Vieillot, 1819)",Calidris melanotos,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560213824/original.jpg,https://www.inaturalist.org/photos/560213824,2025/08/30 18:40:16+00
5760955685,CC_BY_4_0,2025/08/31 04:04:56+00,https://www.inaturalist.org/observations/310390874,Gregg McClain,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310390874,310390874,PRESENT,2025/08/30,08:59:00,8,2025/08/30 8:59 AM,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.803837,-118.204568,,690255161,,,,Gregg McClain,,2025/08/31,,,,4836,,,,,,,,"Himantopus mexicanus (P.L.S.Müller, 1776)",Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus,mexicanus,StillImage,true,false,5229128,5229128,1,44,212,7192402,4287244,2480217,5229128,Himantopus mexicanus,"Himantopus mexicanus (P.L.S.Müller, 1776)",Himantopus mexicanus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560193155/original.jpg,https://www.inaturalist.org/photos/560193155,2025/08/30 15:59:36+00
5760926492,CC_BY_NC_4_0,2025/08/24 04:26:58+00,https://www.inaturalist.org/observations/304082912,Mary Fenwick,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/304082912,304082912,PRESENT,2025/07/27,09:27:26,7,2025-07-27 09:27:26-07:00,NORTH_AMERICA,US,California,"Los Angeles River Bicycle Trail, Long Beach, CA, US",33.797863,-118.204617,20,677105817,,,,Mary Fenwick,,2025/08/05,,,,180007,,,,,,,,"Otospermophilus beecheyi (Richardson, 1829)",Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus,beecheyi,StillImage,true,false,8080937,8080937,1,44,359,1459,9456,4827939,8080937,Otospermophilus beecheyi,"Otospermophilus beecheyi (Richardson, 1829)",Otospermophilus beecheyi,https://www.inaturalist.org/projects/pasadena-area-bodversity;https://www.inaturalist.org/projects/biodiversity-of-the-arroyo-seco-pasadena;https://www.inaturalist.org/projects/los-angeles-river-watershed;https://www.inaturalist.org/projects/san-gabriel-mountains-trees-plants-and-animals,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/548141423/original.jpg,https://www.inaturalist.org/photos/548141423,2025/07/27 16:27:26+00
5760916388,CC_BY_4_0,2025/08/31 07:35:15+00,https://www.inaturalist.org/observations/310390878,Gregg McClain,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310390878,310390878,PRESENT,2025/08/30,09:00:00,8,2025/08/30 9:00 AM,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.803837,-118.204568,,690255169,,,,Gregg McClain,,2025/08/31,,,,3892,,,,,,,,"Tringa melanoleuca (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa,melanoleuca,StillImage,true,false,2481720,2481720,1,44,212,7192402,5282,2481709,2481720,Tringa melanoleuca,"Tringa melanoleuca (J.F.Gmelin, 1789)",Tringa melanoleuca,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NT,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560193193/original.jpg,https://www.inaturalist.org/photos/560193193,2025/08/30 16:00:09+00
5760898017,CC_BY_4_0,2025/08/31 07:35:36+00,https://www.inaturalist.org/observations/310390873,Gregg McClain,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310390873,310390873,PRESENT,2025/08/30,08:59:00,8,2025/08/30 8:59 AM,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.803837,-118.204568,,690255160,,,,Gregg McClain,,2025/08/31,,,,3892,,,,,,,,"Tringa melanoleuca (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa,melanoleuca,StillImage,true,false,2481720,2481720,1,44,212,7192402,5282,2481709,2481720,Tringa melanoleuca,"Tringa melanoleuca (J.F.Gmelin, 1789)",Tringa melanoleuca,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NT,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560193170/original.jpg,https://www.inaturalist.org/photos/560193170,2025/08/30 15:59:43+00
5760798657,CC_BY_NC_4_0,2025/09/02 19:27:50+00,https://www.inaturalist.org/observations/304088802,Mary Fenwick,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/304088802,304088802,PRESENT,2025/07/27,10:48:03,7,2025-07-27 10:48:03-07:00,NORTH_AMERICA,US,California,"Wrigley, Long Beach, CA, US",33.806482,-118.205831,20,677116810,,,,Mary Fenwick,,2025/08/05,,,,3862,,,,,,,,"Calidris pusilla (Linnaeus, 1766)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris,pusilla,StillImage,true,false,2481764,2481764,1,44,212,7192402,5282,2481739,2481764,Calidris pusilla,"Calidris pusilla (Linnaeus, 1766)",Calidris pusilla,https://www.inaturalist.org/projects/pasadena-area-bodversity;https://www.inaturalist.org/projects/biodiversity-of-the-arroyo-seco-pasadena;https://www.inaturalist.org/projects/los-angeles-river-watershed;https://www.inaturalist.org/projects/california-birds;https://www.inaturalist.org/projects/san-gabriel-mountains-trees-plants-and-animals,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NT,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/548152854/original.jpg,https://www.inaturalist.org/photos/548152854,2025/07/27 17:48:03+00
5760786476,CC_BY_NC_4_0,2025/09/01 04:36:14+00,https://www.inaturalist.org/observations/310647228,✨🌱 The Believing Naturalist 🌱✨,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310647228,310647228,PRESENT,2025/08/31,10:46:49,8,2025-08-31 10:46:49,NORTH_AMERICA,US,California,"Los Angeles River Bicycle Trail, Long Beach, CA, US",33.805458,-118.20443,9,690753853,,,,✨🌱 The Believing Naturalist 🌱✨,,2025/09/01,,,,123713,,,,,,,,"Neoscona oaxacensis (Keyserling, 1864)",Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona,oaxacensis,StillImage,true,false,2158881,2158881,1,54,367,1496,7359,2158815,2158881,Neoscona oaxacensis,"Neoscona oaxacensis (Keyserling, 1864)",Neoscona oaxacensis,,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560681268/original.jpg,https://www.inaturalist.org/photos/560681268,2025/08/31 17:46:49+00
5760767459,CC_BY_NC_4_0,2025/08/26 06:25:42+00,https://www.inaturalist.org/observations/309106428,lupefern,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/309106428,309106428,PRESENT,2025/08/25,14:39:00,8,2025/08/25 2:39 PM,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.808171,-118.204593,414,687528284,,,,lupefern,,2025/08/25,,,,144537,,,,,,,,"Hydroprogne caspia (Pallas, 1770)",Animalia,Chordata,Aves,Charadriiformes,Laridae,Hydroprogne,Hydroprogne,caspia,StillImage,true,false,2481236,2481236,1,44,212,7192402,9316,2481219,2481236,Hydroprogne caspia,"Hydroprogne caspia (Pallas, 1770)",Hydroprogne caspia,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/557742866/original.jpg,https://www.inaturalist.org/photos/557742866,2025/08/25 21:39:17+00
5760765305,CC_BY_4_0,2025/08/31 07:36:11+00,https://www.inaturalist.org/observations/310390880,Gregg McClain,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310390880,310390880,PRESENT,2025/08/30,09:00:00,8,2025/08/30 9:00 AM,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.803837,-118.204568,,690255175,,,,Gregg McClain,,2025/08/31,,,,3893,,,,,,,,"Tringa flavipes (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa,flavipes,StillImage,true,false,2481721,2481721,1,44,212,7192402,5282,2481709,2481721,Tringa flavipes,"Tringa flavipes (J.F.Gmelin, 1789)",Tringa flavipes,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,VU,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560193228/original.jpg,https://www.inaturalist.org/photos/560193228,2025/08/30 16:00:26+00
5760752751,CC_BY_NC_4_0,2025/08/31 07:21:39+00,https://www.inaturalist.org/observations/310402245,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310402245,310402245,PRESENT,2025/08/30,12:39:00,8,2025/08/30 12:39 PM,NORTH_AMERICA,US,California,"Willow St. Crossing to just past Wardlow, Long Beach, CA, USA",33.817536,-118.205654,1990,690283775,,,,Tracy Drake,,2025/08/31,,,,3865,,,,,,,,"Calidris melanotos (Vieillot, 1819)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris,melanotos,StillImage,true,false,2481744,2481744,1,44,212,7192402,5282,2481739,2481744,Calidris melanotos,"Calidris melanotos (Vieillot, 1819)",Calidris melanotos,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560214073/original.jpg,https://www.inaturalist.org/photos/560214073,2025/08/30 19:40:49+00
5760719273,CC_BY_4_0,2025/09/02 19:40:05+00,https://www.inaturalist.org/observations/310390868,Gregg McClain,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310390868,310390868,PRESENT,2025/08/30,08:54:00,8,2025/08/30 8:54 AM,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.802708,-118.204522,,690255151,,,,Gregg McClain,,2025/08/31,,,,4981,,,,,,,,"Nycticorax nycticorax (Linnaeus, 1758)",Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,Nycticorax,nycticorax,StillImage,true,false,2480863,2480863,1,44,212,7190953,3685,2480856,2480863,Nycticorax nycticorax,"Nycticorax nycticorax (Linnaeus, 1758)",Nycticorax nycticorax,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560193136/original.jpg,https://www.inaturalist.org/photos/560193136,2025/08/30 15:54:15+00
5760704728,CC_BY_NC_4_0,2025/08/26 06:25:44+00,https://www.inaturalist.org/observations/309109203,lupefern,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/309109203,309109203,PRESENT,2025/08/25,14:49:00,8,2025/08/25 2:49 PM,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.80892,-118.205273,450,687533691,,,,lupefern,,2025/08/25,,,,9744,,,,,,,,"Agelaius phoeniceus (Linnaeus, 1766)",Animalia,Chordata,Aves,Passeriformes,Icteridae,Agelaius,Agelaius,phoeniceus,StillImage,true,false,9409198,9409198,1,44,212,729,6176,2484444,9409198,Agelaius phoeniceus,"Agelaius phoeniceus (Linnaeus, 1766)",Agelaius phoeniceus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/557751839/original.jpg,https://www.inaturalist.org/photos/557751839,2025/08/25 21:49:51+00
5760689321,CC_BY_NC_4_0,2025/08/31 06:28:57+00,https://www.inaturalist.org/observations/310402261,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310402261,310402261,PRESENT,2025/08/30,14:13:00,8,2025/08/30 2:13 PM,NORTH_AMERICA,US,California,"Willow St. Crossing to just past Wardlow, Long Beach, CA, USA",33.817536,-118.205654,1990,690283801,,,,Tracy Drake,,2025/08/31,,,,4885,,,,,,,,"Recurvirostra americana J.F.Gmelin, 1789",Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra,americana,StillImage,true,false,2480258,2480258,1,44,212,7192402,4287244,2480255,2480258,Recurvirostra americana,"Recurvirostra americana J.F.Gmelin, 1789",Recurvirostra americana,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560214137/original.jpg,https://www.inaturalist.org/photos/560214137,2025/08/30 21:13:55+00
5760641820,CC_BY_NC_4_0,2025/08/31 20:30:38+00,https://www.inaturalist.org/observations/310570210,✨🌱 The Believing Naturalist 🌱✨,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310570210,310570210,PRESENT,2025/08/31,09:21:36,8,2025-08-31 09:21:36,NORTH_AMERICA,US,California,"Los Angeles River Bicycle Trail, Long Beach, CA, US",33.805737,-118.204605,5,690613131,,,,✨🌱 The Believing Naturalist 🌱✨,,2025/08/31,,,,72486,,,,,,,,"Alopochen aegyptiaca (Linnaeus, 1766)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Alopochen,Alopochen,aegyptiaca,StillImage,true,false,2498252,2498252,1,44,212,1108,2986,2498251,2498252,Alopochen aegyptiaca,"Alopochen aegyptiaca (Linnaeus, 1766)",Alopochen aegyptiaca,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560533565/original.jpg,https://www.inaturalist.org/photos/560533565,2025/08/31 16:21:36+00
5760638560,CC_BY_NC_4_0,2025/08/21 06:17:01+00,https://www.inaturalist.org/observations/307896302,vmm_sabre7,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/307896302,307896302,PRESENT,2025/08/20,17:22:00,8,2025/08/20 5:22 PM,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.793563,-118.204303,1,684981906,,,,vmm_sabre7,,2025/08/21,,,,5277,,,,,,,,"Elanus leucurus (Vieillot, 1818)",Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,Elanus,leucurus,StillImage,true,false,2480367,2480367,1,44,212,7191147,2877,2480366,2480367,Elanus leucurus,"Elanus leucurus (Vieillot, 1818)",Elanus leucurus,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/555426272/original.jpg,https://www.inaturalist.org/photos/555426272,2025/08/21 00:22:27+00
5760604722,CC_BY_NC_4_0,2025/08/25 22:39:15+00,https://www.inaturalist.org/observations/309109207,lupefern,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/309109207,309109207,PRESENT,2025/08/25,14:48:00,8,2025/08/25 2:48 PM,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.80892,-118.205273,450,687533698,,,,lupefern,,2025/08/25,,,,3892,,,,,,,,"Tringa melanoleuca (J.F.Gmelin, 1789)",Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa,melanoleuca,StillImage,true,false,2481720,2481720,1,44,212,7192402,5282,2481709,2481720,Tringa melanoleuca,"Tringa melanoleuca (J.F.Gmelin, 1789)",Tringa melanoleuca,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,NT,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/557751853/original.jpg,https://www.inaturalist.org/photos/557751853,2025/08/25 21:48:27+00
5760583120,CC_BY_NC_4_0,2025/09/01 01:05:37+00,https://www.inaturalist.org/observations/310647440,✨🌱 The Believing Naturalist 🌱✨,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310647440,310647440,PRESENT,2025/08/31,08:35:06,8,2025-08-31 08:35:06,NORTH_AMERICA,US,California,"Los Angeles River Bicycle Trail, Long Beach, CA, US",33.806737,-118.204667,12,690754304,,,,✨🌱 The Believing Naturalist 🌱✨,,2025/09/01,,,,4334,,,,,,,,"Pelecanus erythrorhynchos Gmelin, 1789",Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus,erythrorhynchos,StillImage,true,false,5229155,5229155,1,44,212,7190953,9329,10650925,5229155,Pelecanus erythrorhynchos,"Pelecanus erythrorhynchos Gmelin, 1789",Pelecanus erythrorhynchos,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560681815/original.jpg,https://www.inaturalist.org/photos/560681815,2025/08/31 15:35:06+00
5760578746,CC_BY_4_0,2025/08/31 04:27:14+00,https://www.inaturalist.org/observations/310390914,Gregg McClain,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310390914,310390914,PRESENT,2025/08/30,09:35:00,8,2025/08/30 9:35 AM,NORTH_AMERICA,US,California,"South Wrigley, Long Beach, CA 90806, USA",33.803133,-118.204518,,690255229,,,,Gregg McClain,,2025/08/31,,,,4956,,,,,,,,"Ardea herodias Linnaeus, 1758",Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea,herodias,StillImage,true,false,9630752,9630752,1,44,212,7190953,3685,2480922,9630752,Ardea herodias,"Ardea herodias Linnaeus, 1758",Ardea herodias,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560193536/original.jpg,https://www.inaturalist.org/photos/560193536,2025/08/30 16:35:44+00
5760553861,CC_BY_NC_4_0,2025/08/31 06:32:01+00,https://www.inaturalist.org/observations/310402189,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310402189,310402189,PRESENT,2025/08/30,11:30:00,8,2025/08/30 11:30 AM,NORTH_AMERICA,US,California,"Willow St. Crossing to just past Wardlow, Long Beach, CA, USA",33.817536,-118.205654,1990,690283666,,,,Tracy Drake,,2025/08/31,,,,4665,,,,,,,,"Falco sparverius Linnaeus, 1758",Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco,sparverius,StillImage,true,false,9685907,9685907,1,44,212,7191407,5240,2480996,9685907,Falco sparverius,"Falco sparverius Linnaeus, 1758",Falco sparverius,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560213789/original.jpg,https://www.inaturalist.org/photos/560213789,2025/08/30 18:30:09+00
5760543550,CC_BY_NC_4_0,2025/08/26 13:28:18+00,https://www.inaturalist.org/observations/309109204,lupefern,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/309109204,309109204,PRESENT,2025/08/25,14:53:00,8,2025/08/25 2:53 PM,NORTH_AMERICA,US,California,"Long Beach, CA, USA",33.80892,-118.205273,450,687533693,,,,lupefern,,2025/08/25,,,,4885,,,,,,,,"Recurvirostra americana J.F.Gmelin, 1789",Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra,americana,StillImage,true,false,2480258,2480258,1,44,212,7192402,4287244,2480255,2480258,Recurvirostra americana,"Recurvirostra americana J.F.Gmelin, 1789",Recurvirostra americana,https://www.inaturalist.org/projects/bitter-about-litter;https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/557751842/original.jpg,https://www.inaturalist.org/photos/557751842,2025/08/25 21:53:48+00
5760530880,CC_BY_NC_4_0,2025/08/31 06:30:18+00,https://www.inaturalist.org/observations/310402175,Tracy Drake,iNaturalist,Observations,iNaturalist research-grade observations,HUMAN_OBSERVATION,,https://www.inaturalist.org/observations/310402175,310402175,PRESENT,2025/08/30,10:34:00,8,2025/08/30 10:34 AM,NORTH_AMERICA,US,California,"Willow St. Crossing to just past Wardlow, Long Beach, CA, USA",33.817536,-118.205654,1990,690283644,,,,Tracy Drake,,2025/08/31,,,,4956,,,,,,,,"Ardea herodias Linnaeus, 1758",Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea,herodias,StillImage,true,false,9630752,9630752,1,44,212,7190953,3685,2480922,9630752,Ardea herodias,"Ardea herodias Linnaeus, 1758",Ardea herodias,https://www.inaturalist.org/projects/california-birds,false,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.5_1,California,USA.5.19_1,Los Angeles,LC,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/560213722/original.jpg,https://www.inaturalist.org/photos/560213722,2025/08/30 17:34:15+00
